timestamp,can_id,data_bytes
Starting,CAN,playback...
0003A303,00002214,01 2B 01 B3 00 FF FF FF
0003A303,00002314,FF FF FE EE 00 00 0B D6
0003A303,00002414,00 00 00 01 00 02 FF 18
0003A31C,00002014,00 00 E1 CC 02 CA 01 5B
0003A31C,00002114,00 CD 00 71 FF FF FF FF
0003A31C,00002214,01 2B 01 B3 00 FF FF FF
0003A31C,00002314,FF FF FC 27 00 00 0A 6E
0003A31C,00002414,00 00 00 01 02 02 FF 18
0003A336,00002014,00 00 E3 47 02 BE 01 5B
0003A336,00002114,00 96 00 93 FF FF FF FF
0003A336,00002214,01 2B 01 B6 00 FF FF FF
0003A336,00002314,FF FF F9 5A 00 00 07 A8
0003A338,00002414,00 00 00 01 02 02 FF 18
0003A350,00002014,00 00 E4 4E 02 BC 01 59
0003A350,00002114,00 88 00 86 FF FF FF FF
0003A350,00002214,01 2B 01 B3 00 FF FF FF
0003A350,00002314,FF FF F7 9B 00 00 06 A9
0003A350,00002414,00 00 00 01 02 02 FF 18
0003A36A,00002014,00 00 E4 DE 02 AC 01 5C
0003A36A,00002114,00 5B 00 6C FF FF FF FF
0003A36A,00002214,01 2B 01 B6 00 FF FF FF
0003A36A,00002314,FF FF F7 1C 00 00 05 11
0003A36A,00002414,00 00 00 01 02 02 FF 18
0003A382,00002014,00 00 E5 04 02 9F 01 59
0003A382,00002114,00 59 00 92 FF FF FF FF
0003A382,00002214,01 2B 01 B1 00 FF FF FF
0003A382,00002314,FF FF F5 C3 00 00 04 71
0003A382,00002414,00 00 00 01 00 02 FF 18
0003A39C,00002014,00 00 E4 C7 02 9A 01 5C
0003A39C,00002114,00 31 00 61 FF FF FF FF
0003A39C,00002214,01 2B 01 B7 00 FF FF FF
0003A39C,00002314,FF FF F5 47 00 00 03 33
0003A39C,00002414,00 00 00 01 00 02 FF 18
0003A3B6,00002014,00 00 E4 34 02 90 01 60
0003A3B6,00002114,00 3D 00 4A FF FF FF FF
0003A3B6,00002214,01 2B 01 B5 00 FF FF FF
0003A3B6,00002314,FF FF F5 44 00 00 02 B2
0003A3B6,00002414,00 00 00 01 00 02 FF 18
0003A3CE,00002014,00 00 E3 56 02 9A 01 5F
0003A3CE,00002114,00 1F 00 33 FF FF FF FF
0003A3CE,00002214,01 2B 01 B4 00 FF FF FF
0003A3CE,00002314,FF FF F6 3B 00 00 01 F9
0003A3CE,00002414,00 00 00 01 00 02 FF 18
0003A3E8,00002014,00 00 E2 4E 02 9A 01 5F
0003A3E8,00002114,00 61 00 54 FF FF FF FF
0003A3EA,00002214,01 2B 01 B4 00 FF FF FF
0003A3EA,00002314,FF FF F7 68 00 00 02 49
0003A3EA,00002414,00 00 00 01 00 02 FF 18
0003A402,00002014,00 00 E1 25 02 9D 01 5A
0003A402,00002114,00 37 00 4F FF FF FF FF
0003A402,00002214,01 2B 01 B6 00 FF FF FF
0003A402,00002314,FF FF F9 51 00 00 02 7B
0003A402,00002414,00 00 00 01 00 02 FF 18
0003A41A,00002014,00 00 DF F9 02 A7 01 5A
0003A41A,00002114,00 60 00 65 FF FF FF FF
0003A41C,00002214,01 2B 01 B7 00 FF FF FF
0003A41C,00002314,FF FF FB 30 00 00 02 AD
0003A41C,00002414,00 00 00 01 00 02 FF 18
0003A434,00002014,00 00 DE D4 02 B9 01 57
0003A434,00002114,00 4B 00 1F FF FF FF FF
0003A434,00002214,01 2B 01 B5 00 FF FF FF
0003A434,00002314,FF FF FF 00 00 00 03 BE
0003A434,00002414,00 00 00 01 00 02 FF 18
0003A44E,00002014,00 00 DD D2 02 C5 01 5F
0003A44E,00002114,00 8A FF EB FF FF FF FF
0003A44E,00002214,01 2B 01 B6 00 FF FF FF
0003A44E,00002314,00 00 05 53 00 00 05 23
0003A44E,00002414,00 00 00 01 00 02 FF 18
0003A468,00002014,00 00 DD 1F 02 E3 01 5E
0003A468,00002114,01 43 00 10 FF FF FF FF
0003A468,00002214,01 2B 01 B4 00 FF FF FF
0003A468,00002314,00 00 09 30 00 00 08 1C
0003A46A,00002414,00 00 00 01 00 02 FF 18
0003A480,00002014,00 00 DC D7 02 F0 01 5C
0003A480,00002114,01 3B 00 33 FF FF FF FF
0003A480,00002214,01 2B 01 B5 00 FF FF FF
0003A480,00002314,00 00 0E 82 00 00 0B 11
0003A480,00002414,00 00 00 01 00 02 FF 18
0003A498,00002014,00 00 DD 30 03 0B 01 57
0003A498,00002114,01 AE 00 5E FF FF FF FF
0003A49A,00002214,01 2B 01 B5 00 FF FF FF
0003A49A,00002314,00 00 13 6F 00 00 0E AA
0003A49A,00002414,00 00 00 01 00 02 FF 18
0003A4B3,00002014,00 00 DE 39 03 1A 01 5B
0003A4B3,00002114,01 D7 00 17 FF FF FF FF
0003A4B3,00002214,01 2B 01 B5 00 FF FF FF
0003A4B3,00002314,00 00 17 77 00 00 12 47
0003A4B3,00002414,00 00 00 01 00 02 FF 18
0003A4CC,00002014,00 00 DF F8 03 29 01 5A
0003A4CC,00002114,02 21 00 84 FF FF FF FF
0003A4CC,00002214,01 2B 01 B3 00 FF FF FF
0003A4CC,00002314,00 00 1A E5 00 00 15 16
0003A4CC,00002414,00 00 00 01 00 02 FF 18
0003A4E4,00002014,00 00 E2 62 03 33 01 5F
0003A4E4,00002114,02 46 00 0D FF FF FF FF
0003A4E6,00002214,01 2B 01 B7 00 FF FF FF
0003A4E6,00002314,00 00 1A E1 00 00 16 F7
0003A4E6,00002414,00 00 00 01 00 02 FF 18
0003A4FE,00002014,00 00 E5 4F 03 3E 01 5A
0003A4FE,00002114,02 43 00 61 FF FF FF FF
0003A4FE,00002214,01 2B 01 B4 00 FF FF FF
0003A4FE,00002314,00 00 19 72 00 00 17 37
0003A4FE,00002414,00 00 00 01 00 02 FF 18
0003A518,00002014,00 00 E8 8F 03 4A 01 5D
0003A518,00002114,02 03 00 28 FF FF FF FF
0003A518,00002214,01 2B 01 B7 00 FF FF FF
0003A51B,00002314,00 00 11 49 00 00 13 1A
0003A51B,00002414,00 00 00 01 00 02 FF 18
0003A532,00002014,00 00 EB FE 03 47 01 58
0003A532,00002114,02 0D 01 14 FF FF FF FF
0003A532,00002214,01 2B 01 B4 00 FF FF FF
0003A532,00002314,00 00 10 3C 00 00 15 53
0003A532,00002414,00 00 00 01 00 02 FF 18
0003A54A,00002014,00 00 EF 5C 03 48 01 59
0003A54A,00002114,01 E0 00 3D FF FF FF FF
0003A54A,00002214,01 2B 01 B4 00 FF FF FF
0003A54A,00002314,00 00 0A 71 00 00 13 AB
0003A54A,00002414,00 00 00 01 00 02 FF 18
0003A564,00002014,00 00 F2 98 03 32 01 5A
0003A564,00002114,01 8B 00 F6 FF FF FF FF
0003A564,00002214,01 2B 01 B6 00 FF FF FF
0003A564,00002314,00 00 04 53 00 00 11 50
0003A564,00002414,00 00 00 01 00 02 FF 18
0003A57E,00002014,00 00 F5 93 03 39 01 51
0003A57E,00002114,01 A4 01 6B FF FF FF FF
0003A57E,00002214,01 2B 01 B5 00 FF FF FF
0003A57E,00002314,FF FF F9 4E 00 00 0E C1
0003A57E,00002414,00 00 00 01 00 02 FF 18
0003A598,00002014,00 00 F8 23 03 22 01 5A
0003A598,00002114,01 21 00 A2 FF FF FF FF
0003A598,00002214,01 2B 01 B7 00 FF FF FF
0003A598,00002314,FF FF FC 71 00 00 0D 62
0003A598,00002414,00 00 00 01 00 02 FF 18
0003A5B0,00002014,00 00 FA 5E 03 13 01 5E
0003A5B0,00002114,01 1D 00 C8 FF FF FF FF
0003A5B0,00002214,01 2B 01 B6 00 FF FF FF
0003A5B0,00002314,FF FF F9 E8 00 00 0B CD
0003A5B0,00002414,00 00 00 01 00 02 FF 18
0003A5CA,00002014,00 00 FC 3A 03 01 01 5E
0003A5CA,00002114,00 E4 00 B1 FF FF FF FF
0003A5CA,00002214,01 2B 01 B6 00 FF FF FF
0003A5CA,00002314,FF FF F8 1D 00 00 0A 75
0003A5CA,00002414,00 00 00 01 00 02 FF 18
0003A5E4,00002014,00 00 FD B0 03 0D 01 54
0003A5E4,00002114,01 0B 01 1A FF FF FF FF
0003A5E4,00002214,01 2B 01 B7 00 FF FF FF
0003A5E4,00002314,FF FF F5 6E 00 00 07 93
0003A5E4,00002414,00 00 00 01 02 02 FF 18
0003A5FC,00002014,00 00 FE A0 02 F4 01 56
0003A5FC,00002114,00 74 00 F2 FF FF FF FF
0003A5FC,00002214,01 2B 01 B7 00 FF FF FF
0003A5FC,00002314,FF FF F5 21 00 00 06 F8
0003A5FC,00002414,00 00 00 01 00 02 FF 18
0003A616,00002014,00 00 FF 29 02 EE 01 59
0003A616,00002114,00 63 00 C3 FF FF FF FF
0003A616,00002214,01 2B 01 B7 00 FF FF FF
0003A616,00002314,FF FF F3 0B 00 00 05 A8
0003A616,00002414,00 00 00 01 00 02 FF 18
0003A630,00002014,00 00 FF 3D 02 E5 01 58
0003A630,00002114,00 44 00 AD FF FF FF FF
0003A630,00002214,01 2B 01 B7 00 FF FF FF
0003A630,00002314,FF FF F2 79 00 00 04 4C
0003A630,00002414,00 00 00 01 00 02 FF 18
0003A648,00002014,00 00 FE E7 02 E4 01 58
0003A648,00002114,00 A1 00 F7 FF FF FF FF
0003A648,00002214,01 2B 01 B6 00 FF FF FF
0003A648,00002314,FF FF F1 05 00 00 02 FB
0003A64A,00002414,00 00 00 01 00 02 FF 18
0003A664,00002014,00 00 FE 1F 02 CF 01 5B
0003A664,00002114,FF F6 00 63 FF FF FF FF
0003A664,00002214,01 2B 01 B7 00 FF FF FF
0003A664,00002314,FF FF F2 0B 00 00 01 D8
0003A664,00002414,00 00 00 01 00 02 FF 18
0003A67E,00002014,00 00 FC FA 02 CD 01 59
0003A67E,00002114,00 11 00 9F FF FF FF FF
0003A67E,00002214,01 2B 01 B7 00 FF FF FF
0003A67E,00002314,FF FF F2 05 00 00 01 2B
0003A67E,00002414,00 00 00 01 00 02 FF 18
0003A696,00002014,00 00 FB 82 02 BD 01 60
0003A696,00002114,00 17 00 92 FF FF FF FF
0003A696,00002214,01 2B 01 B7 00 FF FF FF
0003A698,00002314,FF FF F2 D0 00 00 00 EA
0003A698,00002414,00 00 00 01 00 02 FF 18
0003A6AE,00002014,00 00 F9 CD 02 C9 01 57
0003A6AE,00002114,00 1C 00 9D FF FF FF FF
0003A6AE,00002214,01 2B 01 B7 00 FF FF FF
0003A6AE,00002314,FF FF F5 4F FF FF FF C7
0003A6AE,00002414,00 00 00 01 00 02 FF 18
0003A6C8,00002014,00 00 F7 E3 02 CA 01 59
0003A6C8,00002114,00 06 00 25 FF FF FF FF
0003A6C8,00002214,01 2B 01 B7 00 FF FF FF
0003A6C8,00002314,FF FF F6 0A 00 00 00 7E
0003A6C8,00002414,00 00 00 01 00 02 FF 18
0003A6E0,00002014,00 00 F5 E9 02 C6 01 5C
0003A6E2,00002114,00 24 00 45 FF FF FF FF
0003A6E2,00002214,01 2B 01 B7 00 FF FF FF
0003A6E2,00002314,FF FF F8 3F 00 00 00 E4
0003A6E2,00002414,00 00 00 01 00 02 FF 18
0003A6FC,00002014,00 00 F3 F4 02 D6 01 58
0003A6FC,00002114,00 17 00 46 FF FF FF FF
0003A6FC,00002214,01 2B 01 B8 00 FF FF FF
0003A6FC,00002314,FF FF FB 00 00 00 01 25
0003A6FE,00002414,00 00 00 01 00 02 FF 18
0003A714,00002014,00 00 F2 13 02 DB 01 60
0003A714,00002114,00 1A 00 03 FF FF FF FF
0003A714,00002214,01 2B 01 B6 00 FF FF FF
0003A714,00002314,FF FF FE 8F 00 00 02 5C
0003A714,00002414,00 00 00 01 00 02 FF 18
0003A72E,00002014,00 00 F0 66 02 FD 01 52
0003A72E,00002114,00 B7 00 6B FF FF FF FF
0003A72E,00002214,01 2B 01 B8 00 FF FF FF
0003A72E,00002314,00 00 01 E6 00 00 03 42
0003A72E,00002414,00 00 00 01 00 02 FF 18
0003A746,00002014,00 00 EE EE 03 05 01 5A
0003A746,00002114,00 A1 FF F0 FF FF FF FF
0003A746,00002214,01 2B 01 B8 00 FF FF FF
0003A746,00002314,00 00 07 A6 00 00 05 9A
0003A748,00002414,00 00 00 01 00 02 FF 18
0003A760,00002014,00 00 ED E7 03 13 01 61
0003A760,00002114,01 42 FF D4 FF FF FF FF
0003A760,00002214,01 2B 01 B5 00 FF FF FF
0003A760,00002314,00 00 0B 5A 00 00 08 6D
0003A760,00002414,00 00 00 01 00 02 FF 18
0003A77C,00002014,00 00 ED 67 03 23 01 62
0003A77C,00002114,01 21 FF 87 FF FF FF FF
0003A77C,00002214,01 2B 01 B7 00 FF FF FF
0003A77C,00002314,00 00 11 A7 00 00 0C 1B
0003A77C,00002414,00 00 00 01 00 02 FF 18
0003A793,00002014,00 00 ED 84 03 38 01 58
0003A793,00002114,01 8B 00 0B FF FF FF FF
0003A793,00002214,01 2B 01 B9 00 FF FF FF
0003A793,00002314,00 00 14 3C 00 00 0E 14
0003A793,00002414,00 00 00 01 00 02 FF 18
0003A7AE,00002014,00 00 EE 3F 03 50 01 5A
0003A7AE,00002114,01 9D 00 22 FF FF FF FF
0003A7AE,00002214,01 2B 01 B7 00 FF FF FF
0003A7AE,00002314,00 00 18 3D 00 00 10 7A
0003A7AE,00002414,00 00 00 01 00 02 FF 18
0003A7C6,00002014,00 00 EF A0 03 54 01 59
0003A7C6,00002114,02 0F 00 82 FF FF FF FF
0003A7C6,00002214,01 2B 01 B8 00 FF FF FF
0003A7C6,00002314,00 00 19 AD 00 00 13 39
0003A7C6,00002414,00 00 00 01 00 02 FF 18
0003A7E0,00002014,00 00 F1 9A 03 72 01 56
0003A7E0,00002114,02 3B FF FC FF FF FF FF
0003A7E0,00002214,01 2B 01 B7 00 FF FF FF
0003A7E0,00002314,00 00 18 D4 00 00 14 E5
0003A7E0,00002414,00 00 00 01 00 02 FF 18
0003A7F8,00002014,00 00 F4 0C 03 B5 01 3A
0003A7F8,00002114,01 AF 00 8E FF FF FF FF
0003A7F8,00002214,01 2B 01 BA 00 FF FF FF
0003A7F8,00002314,00 00 17 DB 00 00 13 A7
0003A7FA,00002414,00 00 00 01 00 02 FF 18
0003A814,00002014,00 00 F6 D7 03 96 01 4D
0003A814,00002114,01 F5 00 A2 FF FF FF FF
0003A814,00002214,01 2C 01 B8 00 FF FF FF
0003A814,00002314,00 00 13 1B 00 00 13 64
0003A814,00002414,00 00 00 01 00 02 FF 18
0003A82C,00002014,00 00 F9 D2 03 6F 01 59
0003A82C,00002114,01 D1 00 6C FF FF FF FF
0003A82C,00002214,01 2C 01 B8 00 FF FF FF
0003A82C,00002314,00 00 0E 11 00 00 13 75
0003A82C,00002414,00 00 00 01 00 02 FF 18
0003A844,00002014,00 00 FC DA 03 6C 01 5A
0003A844,00002114,01 D1 00 DC FF FF FF FF
0003A844,00002214,01 2C 01 B9 00 FF FF FF
0003A844,00002314,00 00 06 5B 00 00 11 8D
0003A846,00002414,00 00 00 01 00 02 FF 18
0003A85F,00002014,00 00 FF B0 03 5B 01 5C
0003A85F,00002114,01 76 00 BB FF FF FF FF
0003A85F,00002214,01 2C 01 B9 00 FF FF FF
0003A85F,00002314,00 00 02 EA 00 00 10 02
0003A85F,00002414,00 00 00 01 00 02 FF 18
0003A87A,00002014,00 01 02 46 03 49 01 5F
0003A87A,00002114,01 2D 00 AC FF FF FF FF
0003A87A,00002214,01 2C 01 B9 00 FF FF FF
0003A87A,00002314,FF FF FD 0D 00 00 0E 22
0003A87A,00002414,00 00 00 01 00 02 FF 18
0003A890,00002014,00 01 04 8C 03 45 01 5C
0003A890,00002114,01 2C 00 C9 FF FF FF FF
0003A890,00002214,01 2C 01 B8 00 FF FF FF
0003A892,00002314,FF FF FA 18 00 00 0C 7D
0003A892,00002414,00 00 00 01 02 02 FF 18
0003A8AD,00002014,00 01 06 7C 03 33 01 5B
0003A8AD,00002114,00 E5 00 D3 FF FF FF FF
0003A8AD,00002214,01 2C 01 B8 00 FF FF FF
0003A8AD,00002314,FF FF F7 AA 00 00 0A C1
0003A8AD,00002414,00 00 00 01 02 02 FF 18
0003A8C4,00002014,00 01 08 0B 03 24 01 5D
0003A8C4,00002114,00 A5 00 9A FF FF FF FF
0003A8C4,00002214,01 2C 01 B9 00 FF FF FF
0003A8C4,00002314,FF FF F6 65 00 00 09 80
0003A8C4,00002414,00 00 00 01 02 02 FF 18
0003A8DC,00002014,00 01 09 35 03 0A 01 5D
0003A8DC,00002114,00 C2 01 1C FF FF FF FF
0003A8DC,00002214,01 2C 01 B9 00 FF FF FF
0003A8DC,00002314,FF FF F4 FB 00 00 07 D7
0003A8DC,00002414,00 00 00 01 02 02 FF 18
0003A8F8,00002014,00 01 09 EB 03 08 01 64
0003A8F8,00002114,00 D3 00 BD FF FF FF FF
0003A8FA,00002214,01 2C 01 B8 00 FF FF FF
0003A8FA,00002314,FF FF F2 BF 00 00 06 44
0003A8FA,00002414,00 00 00 01 02 02 FF 18
0003A911,00002014,00 01 0A 3D 03 08 01 56
0003A911,00002114,00 AB 01 15 FF FF FF FF
0003A911,00002214,01 2C 01 B9 00 FF FF FF
0003A911,00002314,FF FF F1 2E 00 00 04 69
0003A911,00002414,00 00 00 01 02 02 FF 18
0003A92A,00002014,00 01 0A 10 02 F5 01 56
0003A92A,00002114,00 3D 01 07 FF FF FF FF
0003A92A,00002214,01 2C 01 BB 00 FF FF FF
0003A92A,00002314,FF FF F0 9F 00 00 03 48
0003A92A,00002414,00 00 00 01 02 02 FF 18
0003A942,00002014,00 01 09 70 02 E5 01 59
0003A942,00002114,00 02 00 C7 FF FF FF FF
0003A944,00002214,01 2C 01 B9 00 FF FF FF
0003A944,00002314,FF FF EF 7B 00 00 02 01
0003A944,00002414,00 00 00 01 02 02 FF 18
0003A95B,00002014,00 01 08 5E 02 DE 01 5E
0003A95B,00002114,FF F7 00 8B FF FF FF FF
0003A95B,00002214,01 2C 01 B9 00 FF FF FF
0003A95D,00002314,FF FF EF 43 00 00 01 28
0003A95D,00002414,00 00 00 01 02 02 FF 18
0003A974,00002014,00 01 06 DD 02 CC 01 62
0003A974,00002114,FF CE 00 81 FF FF FF FF
0003A974,00002214,01 31 01 B9 00 FF FF FF
0003A974,00002314,FF FF EE 63 FF FF FE C6
0003A974,00002414,00 00 00 01 02 02 FF 18
0003A990,00002014,00 01 04 F7 02 B6 01 67
0003A990,00002114,FF D9 00 84 FF FF FF FF
0003A990,00002214,01 2F 01 BA 00 FF FF FF
0003A992,00002314,FF FF EE DA FF FF FF 35
0003A992,00002414,00 00 00 01 00 02 FF 18
0003A9A9,00002014,00 01 02 BD 02 CC 01 4B
0003A9A9,00002114,00 0A 00 FD FF FF FF FF
0003A9A9,00002214,01 2E 01 BA 00 FF FF FF
0003A9A9,00002314,FF FF EF 39 FF FF FE 40
0003A9A9,00002414,00 00 00 01 00 02 FF 18
0003A9C2,00002014,00 01 00 28 02 AA 01 67
0003A9C2,00002114,FF A6 00 2D FF FF FF FF
0003A9C2,00002214,01 2C 01 BA 00 FF FF FF
0003A9C2,00002314,FF FF F0 EC FF FF FD 9B
0003A9C2,00002414,00 00 00 01 00 02 FF 18
0003A9DB,00002014,00 00 FD 63 02 B9 01 5D
0003A9DB,00002114,FF C6 00 48 FF FF FF FF
0003A9DD,00002214,01 2C 01 BA 00 FF FF FF
0003A9DD,00002314,FF FF F2 76 FF FF FD E1
0003A9DD,00002414,00 00 00 01 00 02 FF 18
0003A9F6,00002014,00 00 FA 80 02 DB 01 4C
0003A9F6,00002114,FF E3 00 34 FF FF FF FF
0003A9F6,00002214,01 2C 01 BA 00 FF FF FF
0003A9F6,00002314,FF FF F4 23 FF FF FD E7
0003A9F6,00002414,00 00 00 01 00 02 FF 18
0003AA10,00002014,00 00 F7 92 02 B6 01 5F
0003AA10,00002114,FF DC 00 24 FF FF FF FF
0003AA10,00002214,01 2C 01 BE 00 FF FF FF
0003AA10,00002314,FF FF F7 73 FF FF FE 4D
0003AA10,00002414,00 00 00 01 00 02 FF 18
0003AA28,00002014,00 00 F4 B5 02 E2 01 52
0003AA28,00002114,FF E6 FF F3 FF FF FF FF
0003AA28,00002214,01 2C 01 B8 00 FF FF FF
0003AA28,00002314,FF FF F9 F4 FF FF FF 27
0003AA28,00002414,00 00 00 01 00 02 FF 18
0003AA40,00002014,00 00 F2 06 03 0A 01 3E
0003AA40,00002114,00 3B 00 66 FF FF FF FF
0003AA40,00002214,01 2C 01 BC 00 FF FF FF
0003AA40,00002314,FF FF FD 51 00 00 00 0A
0003AA40,00002414,00 00 00 01 00 02 FF 18
0003AA5A,00002014,00 00 EF 92 02 E9 01 59
0003AA5A,00002114,00 30 FF F2 FF FF FF FF
0003AA5A,00002214,01 2C 01 B8 00 FF FF FF
0003AA5A,00002314,00 00 01 A7 00 00 01 DE
0003AA5A,00002414,00 00 00 01 00 02 FF 18
0003AA74,00002014,00 00 ED 8C 03 07 01 55
0003AA74,00002114,00 E3 00 5D FF FF FF FF
0003AA74,00002214,01 2C 01 B8 00 FF FF FF
0003AA74,00002314,00 00 07 EA 00 00 04 76
0003AA74,00002414,00 00 00 01 00 02 FF 18
0003AA8A,00002014,00 00 EC 06 03 11 01 5A
0003AA8A,00002114,00 EF 00 18 FF FF FF FF
0003AA8A,00002214,01 2C 01 B7 00 FF FF FF
0003AA90,00002314,00 00 0D 18 00 00 07 96
0003AA90,00002414,00 00 00 01 00 02 FF 18
0003AAA8,00002014,00 00 EB 2D 03 21 01 60
0003AAA8,00002114,01 8B 00 07 FF FF FF FF
0003AAA8,00002214,01 2C 01 B7 00 FF FF FF
0003AAA8,00002314,00 00 12 B5 00 00 0B 5A
0003AAA8,00002414,00 00 00 01 00 02 FF 18
0003AAC0,00002014,00 00 EB 08 03 37 01 60
0003AAC0,00002114,01 8D FF A5 FF FF FF FF
0003AAC0,00002214,01 2C 01 B7 00 FF FF FF
0003AAC0,00002314,00 00 17 FE 00 00 0E 31
0003AAC0,00002414,00 00 00 01 00 02 FF 18
0003AAD9,00002014,00 00 EB B2 03 41 01 5E
0003AAD9,00002114,02 11 FF CB FF FF FF FF
0003AADA,00002214,01 2C 01 B7 00 FF FF FF
0003AADA,00002314,00 00 1B D1 00 00 12 0B
0003AADA,00002414,00 00 00 01 00 02 FF 18
0003AAF2,00002014,00 00 EC EF 03 B5 01 11
0003AAF2,00002114,00 21 00 36 FF FF FF FF
0003AAF2,00002214,01 2C 01 BF 00 FF FF FF
0003AAF2,00002314,00 00 12 7C 00 00 0A D4
0003AAF2,00002414,00 00 00 01 00 02 FF 18
0003AB0A,00002014,00 00 ED 9E 03 B6 01 2A
0003AB0A,00002114,01 69 FF E1 FF FF FF FF
0003AB0A,00002214,01 2C 01 B9 00 FF FF FF
0003AB0A,00002314,00 00 09 06 00 00 05 D4
0003AB0A,00002414,00 00 00 01 00 02 FF 18
0003AB26,00002014,00 00 EE 03 03 B6 01 32
0003AB26,00002114,01 E9 00 7D FF FF FF FF
0003AB26,00002214,01 2C 01 BE 00 FF FF FF
0003AB26,00002314,00 00 0A 96 00 00 08 2A
0003AB26,00002414,00 00 00 01 00 02 FF 18
0003AB40,00002014,00 00 EE 9D 03 B5 01 37
0003AB40,00002114,01 CF 00 A7 FF FF FF FF
0003AB40,00002214,01 2C 01 B9 00 FF FF FF
0003AB40,00002314,00 00 08 B1 00 00 07 F0
0003AB40,00002414,00 00 00 01 00 02 FF 18
0003AB58,00002014,00 00 EF 03 03 B6 01 01
0003AB58,00002114,FF D8 00 33 FF FF FF FF
0003AB58,00002214,01 2C 01 BF 00 FF FF FF
0003AB58,00002314,FF FF FC 42 FF FF FF 19
0003AB58,00002414,00 00 00 01 00 02 FF 18
0003AB70,00002014,00 00 EF 6D 03 B5 01 06
0003AB70,00002114,00 74 00 0B FF FF FF FF
0003AB70,00002214,01 2C 01 B8 00 FF FF FF
0003AB70,00002314,00 00 0A 52 00 00 0B 9B
0003AB70,00002414,00 00 00 01 00 02 FF 18
0003AB8A,00002014,00 00 EF BE 03 B6 00 FA
0003AB8A,00002114,FF AF 00 95 FF FF FF FF
0003AB8C,00002214,01 30 01 BD 00 FF FF FF
0003AB8C,00002314,FF FF F4 4B FF FF FD 3C
0003AB8C,00002414,00 00 00 01 00 02 FF 18
0003ABA5,00002014,00 00 EF 2B 04 1F 00 F4
0003ABA5,00002114,00 00 00 00 FF FF FF FF
0003ABA5,00002214,01 2F 01 B9 04 FF FF FF
0003ABA5,00002314,FF FF ED 4D FF FF FD B1
0003ABA5,00002414,00 00 00 01 00 02 FF 18
0003ABBE,00002014,00 00 EE 0A 04 09 00 F4
0003ABBE,00002114,00 00 00 00 FF FF FF FF
0003ABBE,00002214,01 2C 01 C1 04 FF FF FF
0003ABBE,00002314,00 00 00 00 00 00 00 00
0003ABBE,00002414,00 00 00 01 00 02 FF 18
0003ABD6,00002014,00 00 EC AC 04 14 00 EF
0003ABD6,00002114,00 00 00 00 FF FF FF FF
0003ABD8,00002214,01 2C 01 C1 04 FF FF FF
0003ABD8,00002314,00 00 00 00 00 00 00 00
0003ABD8,00002414,00 00 00 01 00 02 FF 18
0003ABF1,00002014,00 00 EB 1D 04 09 00 EF
0003ABF1,00002114,00 00 00 00 FF FF FF FF
0003ABF1,00002214,01 2C 01 C1 04 FF FF FF
0003ABF1,00002314,00 00 00 00 00 00 00 00
0003ABF1,00002414,00 00 00 01 00 02 FF 18
0003AC09,00002014,00 00 E9 82 04 1E 00 EB
0003AC09,00002114,00 00 00 00 FF FF FF FF
0003AC09,00002214,01 2C 01 BA 04 FF FF FF
0003AC0B,00002314,00 00 00 00 00 00 00 00
0003AC0B,00002414,00 00 00 01 00 02 FF 18
0003AC24,00002014,00 00 E7 D4 04 13 00 EA
0003AC24,00002114,00 00 00 00 FF FF FF FF
0003AC24,00002214,01 2C 01 C0 04 FF FF FF
0003AC24,00002314,00 00 00 00 00 00 00 00
0003AC24,00002414,00 00 00 01 00 02 FF 18
0003AC3E,00002014,00 00 E6 2A 04 13 00 E8
0003AC3E,00002114,00 00 00 00 FF FF FF FF
0003AC3E,00002214,01 2C 01 BB 04 FF FF FF
0003AC3E,00002314,00 00 00 00 00 00 00 00
0003AC3E,00002414,00 00 00 01 00 02 FF 18
0003AC56,00002014,00 00 E4 71 04 14 00 E7
0003AC56,00002114,00 00 00 00 FF FF FF FF
0003AC56,00002214,01 2C 01 BA 04 FF FF FF
0003AC56,00002314,00 00 00 00 00 00 00 00
0003AC56,00002414,00 00 00 01 00 02 FF 18
0003AC70,00002014,00 00 E2 C2 04 19 00 E5
0003AC70,00002114,00 00 00 00 FF FF FF FF
